908.549,-0.031477577
908.55,-0.031454685
908.551,-0.031431813
908.552,-0.031408959
908.553,-0.031386124
908.554,-0.031363308
908.555,-0.031340511
908.556,-0.031317732
908.557,-0.031294972
908.558,-0.031272231
908.559,-0.031249509
908.56,-0.031226805
908.561,-0.03120412
908.562,-0.031181454
908.563,-0.031158807
908.564,-0.031136178
908.565,-0.031113567
908.566,-0.031090976
908.567,-0.031068402
908.568,-0.031045848
908.569,-0.031023312
908.57,-0.031000795
908.571,-0.030978296
908.572,-0.030955815
908.573,-0.030933353
908.574,-0.03091091
908.575,-0.030888485
908.576,-0.030866079
908.577,-0.030843691
908.578,-0.030821321
908.579,-0.03079897
908.58,-0.030776637
908.581,-0.030754323
908.582,-0.030732027
908.583,-0.030709749
908.584,-0.03068749
908.585,-0.030665249
908.586,-0.030643026
908.587,-0.030620822
908.588,-0.030598636
908.589,-0.030576468
908.59,-0.030554318
908.591,-0.030532187
908.592,-0.030510074
908.593,-0.030487979
908.594,-0.030465902
908.595,-0.030443843
908.596,-0.030421803
908.597,-0.03039978
908.598,-0.030377776
908.599,-0.03035579
908.6,-0.030333822
908.601,-0.030311872
908.602,-0.03028994
908.603,-0.030268027
908.604,-0.030246131
908.605,-0.030224253
908.606,-0.030202393
908.607,-0.030180552
908.608,-0.030158728
908.609,-0.030136922
908.61,-0.030115134
908.611,-0.030093364
908.612,-0.030071612
908.613,-0.030049878
908.614,-0.030028162
908.615,-0.030006463
908.616,-0.029984783
908.617,-0.02996312
908.618,-0.029941475
908.619,-0.029919848
908.62,-0.029898239
908.621,-0.029876648
908.622,-0.029855074
908.623,-0.029833518
908.624,-0.02981198
908.625,-0.029790459
908.626,-0.029768957
908.627,-0.029747471
908.628,-0.029726004
908.629,-0.029704554
908.63,-0.029683122
908.631,-0.029661708
908.632,-0.029640311
908.633,-0.029618932
908.634,-0.02959757
908.635,-0.029576226
908.636,-0.0295549
908.637,-0.029533591
908.638,-0.029512299
908.639,-0.029491025
908.64,-0.029469769
908.641,-0.02944853
908.642,-0.029427309
908.643,-0.029406105
908.644,-0.029384918
908.645,-0.029363749
908.646,-0.029342597
908.647,-0.029321463
908.648,-0.029300346
908.649,-0.029279247
908.65,-0.029258165
908.651,-0.0292371
908.652,-0.029216052
908.653,-0.029195022
908.654,-0.029174009
908.655,-0.029153014
908.656,-0.029132036
908.657,-0.029111075
908.658,-0.029090131
908.659,-0.029069204
908.66,-0.029048295
908.661,-0.029027403
908.662,-0.029006528
908.663,-0.02898567
908.664,-0.028964829
908.665,-0.028944006
908.666,-0.0289232
908.667,-0.02890241
908.668,-0.028881638
908.669,-0.028860883
908.67,-0.028840145
908.671,-0.028819424
908.672,-0.028798721
908.673,-0.028778034
908.674,-0.028757364
908.675,-0.028736711
908.676,-0.028716075
908.677,-0.028695456
908.678,-0.028674855
908.679,-0.02865427
908.68,-0.028633702
908.681,-0.028613151
908.682,-0.028592616
908.683,-0.028572099
908.684,-0.028551599
908.685,-0.028531115
908.686,-0.028510648
908.687,-0.028490199
908.688,-0.028469766
908.689,-0.028449349
908.69,-0.02842895
908.691,-0.028408567
908.692,-0.028388201
908.693,-0.028367852
908.694,-0.02834752
908.695,-0.028327204
908.696,-0.028306905
908.697,-0.028286623
908.698,-0.028266357
908.699,-0.028246108
908.7,-0.028225876
908.701,-0.02820566
908.702,-0.028185461
908.703,-0.028165279
908.704,-0.028145113
908.705,-0.028124964
908.706,-0.028104831
908.707,-0.028084715
908.708,-0.028064616
908.709,-0.028044533
908.71,-0.028024466
908.711,-0.028004416
908.712,-0.027984383
908.713,-0.027964366
908.714,-0.027944365
908.715,-0.027924381
908.716,-0.027904413
908.717,-0.027884462
908.718,-0.027864527
908.719,-0.027844609
908.72,-0.027824706
908.721,-0.027804821
908.722,-0.027784951
908.723,-0.027765098
908.724,-0.027745262
908.725,-0.027725441
908.726,-0.027705637
908.727,-0.027685849
908.728,-0.027666078
908.729,-0.027646323
908.73,-0.027626584
908.731,-0.027606861
908.732,-0.027587154
